Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,SEXE,EDAT_1
2021-01-01,8,Nou Barris,52,la Prosperitat,176,23,1,6
2021-01-01,8,Nou Barris,52,la Prosperitat,176,17,1,7
2021-01-01,8,Nou Barris,52,la Prosperitat,176,15,1,8
2021-01-01,8,Nou Barris,52,la Prosperitat,176,15,1,9
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,1,10
2021-01-01,8,Nou Barris,52,la Prosperitat,176,13,1,11
2021-01-01,8,Nou Barris,52,la Prosperitat,176,18,1,12
2021-01-01,8,Nou Barris,52,la Prosperitat,176,16,1,13
2021-01-01,8,Nou Barris,52,la Prosperitat,176,24,1,14
2021-01-01,8,Nou Barris,52,la Prosperitat,176,18,1,15
2021-01-01,8,Nou Barris,52,la Prosperitat,176,20,1,16
2021-01-01,8,Nou Barris,52,la Prosperitat,176,19,1,17
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,1,18
2021-01-01,8,Nou Barris,52,la Prosperitat,176,20,1,19
2021-01-01,8,Nou Barris,52,la Prosperitat,176,25,1,20
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,1,21
2021-01-01,8,Nou Barris,52,la Prosperitat,176,18,1,22
2021-01-01,8,Nou Barris,52,la Prosperitat,176,23,1,23
2021-01-01,8,Nou Barris,52,la Prosperitat,176,28,1,24
2021-01-01,8,Nou Barris,52,la Prosperitat,176,19,1,25
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,1,26
2021-01-01,8,Nou Barris,52,la Prosperitat,176,14,1,27
2021-01-01,8,Nou Barris,52,la Prosperitat,176,30,1,28
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,1,29
2021-01-01,8,Nou Barris,52,la Prosperitat,176,23,1,30
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,1,31
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,1,32
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,1,33
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,1,34
2021-01-01,8,Nou Barris,52,la Prosperitat,176,16,1,35
2021-01-01,8,Nou Barris,52,la Prosperitat,176,25,1,36
2021-01-01,8,Nou Barris,52,la Prosperitat,176,16,1,37
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,1,38
2021-01-01,8,Nou Barris,52,la Prosperitat,176,30,1,39
2021-01-01,8,Nou Barris,52,la Prosperitat,176,25,1,40
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,1,41
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,1,42
2021-01-01,8,Nou Barris,52,la Prosperitat,176,30,1,43
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,1,44
2021-01-01,8,Nou Barris,52,la Prosperitat,176,41,1,45
2021-01-01,8,Nou Barris,52,la Prosperitat,176,38,1,46
2021-01-01,8,Nou Barris,52,la Prosperitat,176,34,1,47
2021-01-01,8,Nou Barris,52,la Prosperitat,176,41,1,48
2021-01-01,8,Nou Barris,52,la Prosperitat,176,43,1,49
2021-01-01,8,Nou Barris,52,la Prosperitat,176,41,1,50
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,1,51
2021-01-01,8,Nou Barris,52,la Prosperitat,176,33,1,52
2021-01-01,8,Nou Barris,52,la Prosperitat,176,41,1,53
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,1,54
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,1,55
2021-01-01,8,Nou Barris,52,la Prosperitat,176,37,1,56
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,1,57
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,1,58
2021-01-01,8,Nou Barris,52,la Prosperitat,176,35,1,59
2021-01-01,8,Nou Barris,52,la Prosperitat,176,32,1,60
2021-01-01,8,Nou Barris,52,la Prosperitat,176,30,1,61
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,1,62
2021-01-01,8,Nou Barris,52,la Prosperitat,176,30,1,63
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,1,64
2021-01-01,8,Nou Barris,52,la Prosperitat,176,39,1,65
2021-01-01,8,Nou Barris,52,la Prosperitat,176,24,1,66
2021-01-01,8,Nou Barris,52,la Prosperitat,176,38,1,67
2021-01-01,8,Nou Barris,52,la Prosperitat,176,39,1,68
2021-01-01,8,Nou Barris,52,la Prosperitat,176,33,1,69
2021-01-01,8,Nou Barris,52,la Prosperitat,176,42,1,70
2021-01-01,8,Nou Barris,52,la Prosperitat,176,34,1,71
2021-01-01,8,Nou Barris,52,la Prosperitat,176,44,1,72
2021-01-01,8,Nou Barris,52,la Prosperitat,176,39,1,73
2021-01-01,8,Nou Barris,52,la Prosperitat,176,38,1,74
2021-01-01,8,Nou Barris,52,la Prosperitat,176,35,1,75
2021-01-01,8,Nou Barris,52,la Prosperitat,176,43,1,76
2021-01-01,8,Nou Barris,52,la Prosperitat,176,40,1,77
2021-01-01,8,Nou Barris,52,la Prosperitat,176,32,1,78
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,1,79
2021-01-01,8,Nou Barris,52,la Prosperitat,176,33,1,80
2021-01-01,8,Nou Barris,52,la Prosperitat,176,24,1,81
2021-01-01,8,Nou Barris,52,la Prosperitat,176,30,1,82
2021-01-01,8,Nou Barris,52,la Prosperitat,176,34,1,83
2021-01-01,8,Nou Barris,52,la Prosperitat,176,25,1,84
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,1,85
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,1,86
2021-01-01,8,Nou Barris,52,la Prosperitat,176,20,1,87
2021-01-01,8,Nou Barris,52,la Prosperitat,176,18,1,88
2021-01-01,8,Nou Barris,52,la Prosperitat,176,16,1,89
2021-01-01,8,Nou Barris,52,la Prosperitat,176,13,1,90
2021-01-01,8,Nou Barris,52,la Prosperitat,176,9,1,91
2021-01-01,8,Nou Barris,52,la Prosperitat,176,9,1,92
2021-01-01,8,Nou Barris,52,la Prosperitat,176,8,1,93
2021-01-01,8,Nou Barris,52,la Prosperitat,176,9,1,94
2021-01-01,8,Nou Barris,52,la Prosperitat,176,7,1,95
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,1,96
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,1,97
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,1,100
2021-01-01,8,Nou Barris,52,la Prosperitat,176,14,2,0
2021-01-01,8,Nou Barris,52,la Prosperitat,176,13,2,1
2021-01-01,8,Nou Barris,52,la Prosperitat,176,14,2,2
2021-01-01,8,Nou Barris,52,la Prosperitat,176,21,2,3
2021-01-01,8,Nou Barris,52,la Prosperitat,176,10,2,4
2021-01-01,8,Nou Barris,52,la Prosperitat,176,21,2,5
2021-01-01,8,Nou Barris,52,la Prosperitat,176,20,2,6
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,7
2021-01-01,8,Nou Barris,52,la Prosperitat,176,25,2,8
2021-01-01,8,Nou Barris,52,la Prosperitat,176,16,2,9
2021-01-01,8,Nou Barris,52,la Prosperitat,176,14,2,10
2021-01-01,8,Nou Barris,52,la Prosperitat,176,23,2,11
2021-01-01,8,Nou Barris,52,la Prosperitat,176,21,2,12
2021-01-01,8,Nou Barris,52,la Prosperitat,176,21,2,13
2021-01-01,8,Nou Barris,52,la Prosperitat,176,24,2,14
2021-01-01,8,Nou Barris,52,la Prosperitat,176,23,2,15
2021-01-01,8,Nou Barris,52,la Prosperitat,176,25,2,16
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,2,17
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,18
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,19
2021-01-01,8,Nou Barris,52,la Prosperitat,176,25,2,20
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,2,21
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,22
2021-01-01,8,Nou Barris,52,la Prosperitat,176,32,2,23
2021-01-01,8,Nou Barris,52,la Prosperitat,176,17,2,24
2021-01-01,8,Nou Barris,52,la Prosperitat,176,20,2,25
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,2,26
2021-01-01,8,Nou Barris,52,la Prosperitat,176,15,2,27
2021-01-01,8,Nou Barris,52,la Prosperitat,176,15,2,28
2021-01-01,8,Nou Barris,52,la Prosperitat,176,20,2,29
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,2,30
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,2,31
2021-01-01,8,Nou Barris,52,la Prosperitat,176,28,2,32
2021-01-01,8,Nou Barris,52,la Prosperitat,176,28,2,33
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,34
2021-01-01,8,Nou Barris,52,la Prosperitat,176,19,2,35
2021-01-01,8,Nou Barris,52,la Prosperitat,176,33,2,36
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,2,37
2021-01-01,8,Nou Barris,52,la Prosperitat,176,36,2,38
2021-01-01,8,Nou Barris,52,la Prosperitat,176,28,2,39
2021-01-01,8,Nou Barris,52,la Prosperitat,176,34,2,40
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,2,41
2021-01-01,8,Nou Barris,52,la Prosperitat,176,32,2,42
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,2,43
2021-01-01,8,Nou Barris,52,la Prosperitat,176,35,2,44
2021-01-01,8,Nou Barris,52,la Prosperitat,176,40,2,45
2021-01-01,8,Nou Barris,52,la Prosperitat,176,31,2,46
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,2,47
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,2,48
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,49
2021-01-01,8,Nou Barris,52,la Prosperitat,176,45,2,50
2021-01-01,8,Nou Barris,52,la Prosperitat,176,37,2,51
2021-01-01,8,Nou Barris,52,la Prosperitat,176,34,2,52
2021-01-01,8,Nou Barris,52,la Prosperitat,176,35,2,53
2021-01-01,8,Nou Barris,52,la Prosperitat,176,44,2,54
2021-01-01,8,Nou Barris,52,la Prosperitat,176,34,2,55
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,2,56
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,2,57
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,2,58
2021-01-01,8,Nou Barris,52,la Prosperitat,176,37,2,59
2021-01-01,8,Nou Barris,52,la Prosperitat,176,21,2,60
2021-01-01,8,Nou Barris,52,la Prosperitat,176,21,2,61
2021-01-01,8,Nou Barris,52,la Prosperitat,176,34,2,62
2021-01-01,8,Nou Barris,52,la Prosperitat,176,19,2,63
2021-01-01,8,Nou Barris,52,la Prosperitat,176,28,2,64
2021-01-01,8,Nou Barris,52,la Prosperitat,176,23,2,65
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,2,66
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,67
2021-01-01,8,Nou Barris,52,la Prosperitat,176,24,2,68
2021-01-01,8,Nou Barris,52,la Prosperitat,176,18,2,69
2021-01-01,8,Nou Barris,52,la Prosperitat,176,25,2,70
2021-01-01,8,Nou Barris,52,la Prosperitat,176,27,2,71
2021-01-01,8,Nou Barris,52,la Prosperitat,176,35,2,72
2021-01-01,8,Nou Barris,52,la Prosperitat,176,33,2,73
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,2,74
2021-01-01,8,Nou Barris,52,la Prosperitat,176,32,2,75
2021-01-01,8,Nou Barris,52,la Prosperitat,176,33,2,76
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,2,77
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,78
2021-01-01,8,Nou Barris,52,la Prosperitat,176,24,2,79
2021-01-01,8,Nou Barris,52,la Prosperitat,176,36,2,80
2021-01-01,8,Nou Barris,52,la Prosperitat,176,18,2,81
2021-01-01,8,Nou Barris,52,la Prosperitat,176,13,2,82
2021-01-01,8,Nou Barris,52,la Prosperitat,176,26,2,83
2021-01-01,8,Nou Barris,52,la Prosperitat,176,29,2,84
2021-01-01,8,Nou Barris,52,la Prosperitat,176,22,2,85
2021-01-01,8,Nou Barris,52,la Prosperitat,176,14,2,86
2021-01-01,8,Nou Barris,52,la Prosperitat,176,16,2,87
2021-01-01,8,Nou Barris,52,la Prosperitat,176,5,2,88
2021-01-01,8,Nou Barris,52,la Prosperitat,176,11,2,89
2021-01-01,8,Nou Barris,52,la Prosperitat,176,7,2,90
2021-01-01,8,Nou Barris,52,la Prosperitat,176,7,2,91
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,2,92
2021-01-01,8,Nou Barris,52,la Prosperitat,176,5,2,93
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,2,94
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,2,95
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,2,96
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,2,99
2021-01-01,8,Nou Barris,52,la Prosperitat,176,..,2,100
2021-01-01,8,Nou Barris,52,la Prosperitat,177,37,1,0
2021-01-01,8,Nou Barris,52,la Prosperitat,177,43,1,1
2021-01-01,8,Nou Barris,52,la Prosperitat,177,38,1,2
2021-01-01,8,Nou Barris,52,la Prosperitat,177,37,1,3
2021-01-01,8,Nou Barris,52,la Prosperitat,177,46,1,4
2021-01-01,8,Nou Barris,52,la Prosperitat,177,41,1,5
2021-01-01,8,Nou Barris,52,la Prosperitat,177,46,1,6
2021-01-01,8,Nou Barris,52,la Prosperitat,177,35,1,7
2021-01-01,8,Nou Barris,52,la Prosperitat,177,50,1,8
2021-01-01,8,Nou Barris,52,la Prosperitat,177,38,1,9
2021-01-01,8,Nou Barris,52,la Prosperitat,177,42,1,10
2021-01-01,8,Nou Barris,52,la Prosperitat,177,49,1,11
2021-01-01,8,Nou Barris,52,la Prosperitat,177,45,1,12
2021-01-01,8,Nou Barris,52,la Prosperitat,177,45,1,13
2021-01-01,8,Nou Barris,52,la Prosperitat,177,50,1,14
2021-01-01,8,Nou Barris,52,la Prosperitat,177,41,1,15
2021-01-01,8,Nou Barris,52,la Prosperitat,177,44,1,16
2021-01-01,8,Nou Barris,52,la Prosperitat,177,44,1,17
2021-01-01,8,Nou Barris,52,la Prosperitat,177,43,1,18
2021-01-01,8,Nou Barris,52,la Prosperitat,177,60,1,19
2021-01-01,8,Nou Barris,52,la Prosperitat,177,54,1,20
2021-01-01,8,Nou Barris,52,la Prosperitat,177,63,1,21
2021-01-01,8,Nou Barris,52,la Prosperitat,177,50,1,22
2021-01-01,8,Nou Barris,52,la Prosperitat,177,67,1,23
2021-01-01,8,Nou Barris,52,la Prosperitat,177,52,1,24
2021-01-01,8,Nou Barris,52,la Prosperitat,177,54,1,25
2021-01-01,8,Nou Barris,52,la Prosperitat,177,44,1,26
2021-01-01,8,Nou Barris,52,la Prosperitat,177,86,1,27
2021-01-01,8,Nou Barris,52,la Prosperitat,177,69,1,28
2021-01-01,8,Nou Barris,52,la Prosperitat,177,77,1,29
2021-01-01,8,Nou Barris,52,la Prosperitat,177,70,1,30
2021-01-01,8,Nou Barris,52,la Prosperitat,177,64,1,31
2021-01-01,8,Nou Barris,52,la Prosperitat,177,63,1,32
2021-01-01,8,Nou Barris,52,la Prosperitat,177,69,1,33
2021-01-01,8,Nou Barris,52,la Prosperitat,177,59,1,34
2021-01-01,8,Nou Barris,52,la Prosperitat,177,68,1,35
2021-01-01,8,Nou Barris,52,la Prosperitat,177,66,1,36
2021-01-01,8,Nou Barris,52,la Prosperitat,177,78,1,37
2021-01-01,8,Nou Barris,52,la Prosperitat,177,77,1,38
2021-01-01,8,Nou Barris,52,la Prosperitat,177,88,1,39
2021-01-01,8,Nou Barris,52,la Prosperitat,177,92,1,40
2021-01-01,8,Nou Barris,52,la Prosperitat,177,81,1,41
2021-01-01,8,Nou Barris,52,la Prosperitat,177,80,1,42
2021-01-01,8,Nou Barris,52,la Prosperitat,177,88,1,43
2021-01-01,8,Nou Barris,52,la Prosperitat,177,88,1,44
2021-01-01,8,Nou Barris,52,la Prosperitat,177,81,1,45
2021-01-01,8,Nou Barris,52,la Prosperitat,177,93,1,46
2021-01-01,8,Nou Barris,52,la Prosperitat,177,81,1,47
2021-01-01,8,Nou Barris,52,la Prosperitat,177,79,1,48
2021-01-01,8,Nou Barris,52,la Prosperitat,177,71,1,49
2021-01-01,8,Nou Barris,52,la Prosperitat,177,85,1,50
2021-01-01,8,Nou Barris,52,la Prosperitat,177,86,1,51
2021-01-01,8,Nou Barris,52,la Prosperitat,177,72,1,52
2021-01-01,8,Nou Barris,52,la Prosperitat,177,89,1,53
2021-01-01,8,Nou Barris,52,la Prosperitat,177,83,1,54
2021-01-01,8,Nou Barris,52,la Prosperitat,177,82,1,55
2021-01-01,8,Nou Barris,52,la Prosperitat,177,84,1,56
2021-01-01,8,Nou Barris,52,la Prosperitat,177,78,1,57
2021-01-01,8,Nou Barris,52,la Prosperitat,177,77,1,58
2021-01-01,8,Nou Barris,52,la Prosperitat,177,59,1,59
2021-01-01,8,Nou Barris,52,la Prosperitat,177,53,1,60
2021-01-01,8,Nou Barris,52,la Prosperitat,177,58,1,61
2021-01-01,8,Nou Barris,52,la Prosperitat,177,59,1,62
2021-01-01,8,Nou Barris,52,la Prosperitat,177,54,1,63
2021-01-01,8,Nou Barris,52,la Prosperitat,177,51,1,64
2021-01-01,8,Nou Barris,52,la Prosperitat,177,48,1,65
2021-01-01,8,Nou Barris,52,la Prosperitat,177,43,1,66
2021-01-01,8,Nou Barris,52,la Prosperitat,177,45,1,67
2021-01-01,8,Nou Barris,52,la Prosperitat,177,49,1,68
2021-01-01,8,Nou Barris,52,la Prosperitat,177,46,1,69
2021-01-01,8,Nou Barris,52,la Prosperitat,177,50,1,70
2021-01-01,8,Nou Barris,52,la Prosperitat,177,50,1,71
2021-01-01,8,Nou Barris,52,la Prosperitat,177,53,1,72
2021-01-01,8,Nou Barris,52,la Prosperitat,177,58,1,73
2021-01-01,8,Nou Barris,52,la Prosperitat,177,58,1,74
2021-01-01,8,Nou Barris,52,la Prosperitat,177,83,1,75
2021-01-01,8,Nou Barris,52,la Prosperitat,177,60,1,76
2021-01-01,8,Nou Barris,52,la Prosperitat,177,56,1,77
2021-01-01,8,Nou Barris,52,la Prosperitat,177,57,1,78
2021-01-01,8,Nou Barris,52,la Prosperitat,177,59,1,79
2021-01-01,8,Nou Barris,52,la Prosperitat,177,69,1,80
2021-01-01,8,Nou Barris,52,la Prosperitat,177,56,1,81
2021-01-01,8,Nou Barris,52,la Prosperitat,177,51,1,82
2021-01-01,8,Nou Barris,52,la Prosperitat,177,53,1,83
2021-01-01,8,Nou Barris,52,la Prosperitat,177,42,1,84
2021-01-01,8,Nou Barris,52,la Prosperitat,177,58,1,85
2021-01-01,8,Nou Barris,52,la Prosperitat,177,36,1,86
2021-01-01,8,Nou Barris,52,la Prosperitat,177,39,1,87
2021-01-01,8,Nou Barris,52,la Prosperitat,177,38,1,88
2021-01-01,8,Nou Barris,52,la Prosperitat,177,30,1,89
2021-01-01,8,Nou Barris,52,la Prosperitat,177,20,1,90
2021-01-01,8,Nou Barris,52,la Prosperitat,177,14,1,91
2021-01-01,8,Nou Barris,52,la Prosperitat,177,12,1,92
2021-01-01,8,Nou Barris,52,la Prosperitat,177,11,1,93
2021-01-01,8,Nou Barris,52,la Prosperitat,177,11,1,94
2021-01-01,8,Nou Barris,52,la Prosperitat,177,11,1,95
2021-01-01,8,Nou Barris,52,la Prosperitat,177,7,1,96
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,1,97
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,1,98
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,1,99
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,1,100
2021-01-01,8,Nou Barris,52,la Prosperitat,177,43,2,0
2021-01-01,8,Nou Barris,52,la Prosperitat,177,35,2,1
2021-01-01,8,Nou Barris,52,la Prosperitat,177,35,2,2
2021-01-01,8,Nou Barris,52,la Prosperitat,177,35,2,3
2021-01-01,8,Nou Barris,52,la Prosperitat,177,35,2,4
2021-01-01,8,Nou Barris,52,la Prosperitat,177,51,2,5
2021-01-01,8,Nou Barris,52,la Prosperitat,177,41,2,6
2021-01-01,8,Nou Barris,52,la Prosperitat,177,44,2,7
2021-01-01,8,Nou Barris,52,la Prosperitat,177,46,2,8
2021-01-01,8,Nou Barris,52,la Prosperitat,177,46,2,9
2021-01-01,8,Nou Barris,52,la Prosperitat,177,59,2,10
2021-01-01,8,Nou Barris,52,la Prosperitat,177,39,2,11
2021-01-01,8,Nou Barris,52,la Prosperitat,177,60,2,12
2021-01-01,8,Nou Barris,52,la Prosperitat,177,45,2,13
2021-01-01,8,Nou Barris,52,la Prosperitat,177,47,2,14
2021-01-01,8,Nou Barris,52,la Prosperitat,177,41,2,15
2021-01-01,8,Nou Barris,52,la Prosperitat,177,42,2,16
2021-01-01,8,Nou Barris,52,la Prosperitat,177,42,2,17
2021-01-01,8,Nou Barris,52,la Prosperitat,177,47,2,18
2021-01-01,8,Nou Barris,52,la Prosperitat,177,55,2,19
2021-01-01,8,Nou Barris,52,la Prosperitat,177,48,2,20
2021-01-01,8,Nou Barris,52,la Prosperitat,177,57,2,21
2021-01-01,8,Nou Barris,52,la Prosperitat,177,60,2,22
2021-01-01,8,Nou Barris,52,la Prosperitat,177,43,2,23
2021-01-01,8,Nou Barris,52,la Prosperitat,177,60,2,24
2021-01-01,8,Nou Barris,52,la Prosperitat,177,47,2,25
2021-01-01,8,Nou Barris,52,la Prosperitat,177,40,2,26
2021-01-01,8,Nou Barris,52,la Prosperitat,177,57,2,27
2021-01-01,8,Nou Barris,52,la Prosperitat,177,69,2,28
2021-01-01,8,Nou Barris,52,la Prosperitat,177,53,2,29
2021-01-01,8,Nou Barris,52,la Prosperitat,177,67,2,30
2021-01-01,8,Nou Barris,52,la Prosperitat,177,70,2,31
2021-01-01,8,Nou Barris,52,la Prosperitat,177,59,2,32
2021-01-01,8,Nou Barris,52,la Prosperitat,177,61,2,33
2021-01-01,8,Nou Barris,52,la Prosperitat,177,63,2,34
2021-01-01,8,Nou Barris,52,la Prosperitat,177,42,2,35
2021-01-01,8,Nou Barris,52,la Prosperitat,177,54,2,36
2021-01-01,8,Nou Barris,52,la Prosperitat,177,61,2,37
2021-01-01,8,Nou Barris,52,la Prosperitat,177,63,2,38
2021-01-01,8,Nou Barris,52,la Prosperitat,177,71,2,39
2021-01-01,8,Nou Barris,52,la Prosperitat,177,90,2,40
2021-01-01,8,Nou Barris,52,la Prosperitat,177,75,2,41
2021-01-01,8,Nou Barris,52,la Prosperitat,177,89,2,42
2021-01-01,8,Nou Barris,52,la Prosperitat,177,104,2,43
2021-01-01,8,Nou Barris,52,la Prosperitat,177,86,2,44
2021-01-01,8,Nou Barris,52,la Prosperitat,177,79,2,45
2021-01-01,8,Nou Barris,52,la Prosperitat,177,89,2,46
2021-01-01,8,Nou Barris,52,la Prosperitat,177,76,2,47
2021-01-01,8,Nou Barris,52,la Prosperitat,177,75,2,48
2021-01-01,8,Nou Barris,52,la Prosperitat,177,79,2,49
2021-01-01,8,Nou Barris,52,la Prosperitat,177,81,2,50
2021-01-01,8,Nou Barris,52,la Prosperitat,177,74,2,51
2021-01-01,8,Nou Barris,52,la Prosperitat,177,67,2,52
2021-01-01,8,Nou Barris,52,la Prosperitat,177,77,2,53
2021-01-01,8,Nou Barris,52,la Prosperitat,177,55,2,54
2021-01-01,8,Nou Barris,52,la Prosperitat,177,69,2,55
2021-01-01,8,Nou Barris,52,la Prosperitat,177,72,2,56
2021-01-01,8,Nou Barris,52,la Prosperitat,177,68,2,57
2021-01-01,8,Nou Barris,52,la Prosperitat,177,61,2,58
2021-01-01,8,Nou Barris,52,la Prosperitat,177,60,2,59
2021-01-01,8,Nou Barris,52,la Prosperitat,177,61,2,60
2021-01-01,8,Nou Barris,52,la Prosperitat,177,45,2,61
2021-01-01,8,Nou Barris,52,la Prosperitat,177,57,2,62
2021-01-01,8,Nou Barris,52,la Prosperitat,177,56,2,63
2021-01-01,8,Nou Barris,52,la Prosperitat,177,50,2,64
2021-01-01,8,Nou Barris,52,la Prosperitat,177,52,2,65
2021-01-01,8,Nou Barris,52,la Prosperitat,177,40,2,66
2021-01-01,8,Nou Barris,52,la Prosperitat,177,43,2,67
2021-01-01,8,Nou Barris,52,la Prosperitat,177,44,2,68
2021-01-01,8,Nou Barris,52,la Prosperitat,177,37,2,69
2021-01-01,8,Nou Barris,52,la Prosperitat,177,37,2,70
2021-01-01,8,Nou Barris,52,la Prosperitat,177,32,2,71
2021-01-01,8,Nou Barris,52,la Prosperitat,177,43,2,72
2021-01-01,8,Nou Barris,52,la Prosperitat,177,44,2,73
2021-01-01,8,Nou Barris,52,la Prosperitat,177,52,2,74
2021-01-01,8,Nou Barris,52,la Prosperitat,177,46,2,75
2021-01-01,8,Nou Barris,52,la Prosperitat,177,48,2,76
2021-01-01,8,Nou Barris,52,la Prosperitat,177,27,2,77
2021-01-01,8,Nou Barris,52,la Prosperitat,177,31,2,78
2021-01-01,8,Nou Barris,52,la Prosperitat,177,29,2,79
2021-01-01,8,Nou Barris,52,la Prosperitat,177,44,2,80
2021-01-01,8,Nou Barris,52,la Prosperitat,177,26,2,81
2021-01-01,8,Nou Barris,52,la Prosperitat,177,23,2,82
2021-01-01,8,Nou Barris,52,la Prosperitat,177,37,2,83
2021-01-01,8,Nou Barris,52,la Prosperitat,177,22,2,84
2021-01-01,8,Nou Barris,52,la Prosperitat,177,28,2,85
2021-01-01,8,Nou Barris,52,la Prosperitat,177,24,2,86
2021-01-01,8,Nou Barris,52,la Prosperitat,177,32,2,87
2021-01-01,8,Nou Barris,52,la Prosperitat,177,18,2,88
2021-01-01,8,Nou Barris,52,la Prosperitat,177,16,2,89
2021-01-01,8,Nou Barris,52,la Prosperitat,177,10,2,90
2021-01-01,8,Nou Barris,52,la Prosperitat,177,6,2,91
2021-01-01,8,Nou Barris,52,la Prosperitat,177,8,2,92
2021-01-01,8,Nou Barris,52,la Prosperitat,177,6,2,93
2021-01-01,8,Nou Barris,52,la Prosperitat,177,5,2,94
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,2,95
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,2,96
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,2,97
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,2,98
2021-01-01,8,Nou Barris,52,la Prosperitat,177,..,2,99
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,22,1,0
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,29,1,1
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,24,1,2
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,34,1,3
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,37,1,4
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,26,1,5
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,40,1,6
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,36,1,7
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,36,1,8
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,40,1,9
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,37,1,10
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,31,1,11
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,36,1,12
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,34,1,13
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,39,1,14
2021-01-01,8,Nou Barris,53,la Trinitat Nova,178,49,1,15
